date,price,cost,comp1_price,comp2_price,comp3_price,volume,gap_comp1,gap_comp2,gap_comp3,price_lag_1,volume_lag_1,volume_ma_7,volume_ma_30
2024-06-26,96.78,85.55,96.94,97.15,95.52,14767,-0.1599999999999966,-0.37000000000000455,1.2600000000000051,97.23,14134.0,13964.142857142857,14155.4
2024-06-27,94.03,84.47,93.45,93.05,94.17,14120,0.5799999999999983,0.980000000000004,-0.14000000000000057,96.78,14767.0,14107.42857142857,14158.0
2024-06-28,95.1,85.34,93.85,95.75,92.3,14106,1.25,-0.6500000000000057,2.799999999999997,94.03,14120.0,14266.285714285714,14123.0
2024-06-29,92.35,85.86,94.06,92.24,89.68,12530,-1.710000000000008,0.10999999999999943,2.6699999999999875,95.1,14106.0,14010.142857142857,14011.266666666666
2024-06-30,94.17,84.93,94.82,94.02,94.86,12888,-0.6499999999999915,0.15000000000000568,-0.6899999999999977,92.35,12530.0,13843.857142857143,13988.0
2024-07-01,96.34,86.58,96.25,96.17,97.68,14779,0.09000000000000341,0.1700000000000017,-1.3400000000000034,94.17,12888.0,13903.42857142857,14023.2
2024-07-02,93.38,85.19,93.9,93.69,91.99,14540,-0.5200000000000102,-0.3100000000000023,1.3900000000000006,96.34,14779.0,13961.42857142857,14033.966666666667
2024-07-03,94.78,85.13,98.0,95.99,93.44,16145,-3.219999999999999,-1.2099999999999937,1.3400000000000034,93.38,14540.0,14158.285714285714,14129.166666666666
2024-07-04,96.81,84.64,97.37,96.3,97.09,13918,-0.5600000000000023,0.5100000000000051,-0.28000000000000114,94.78,16145.0,14129.42857142857,14101.766666666666
2024-07-05,92.82,84.97,92.17,91.67,92.0,13353,0.6499999999999915,1.1499999999999915,0.8199999999999932,96.81,13918.0,14021.857142857143,14069.166666666666
2024-07-06,91.22,84.74,93.68,93.13,92.12,13012,-2.460000000000008,-1.9099999999999966,-0.9000000000000057,92.82,13353.0,14090.714285714286,13996.2
2024-07-07,95.0,85.6,94.11,94.12,93.08,13018,0.8900000000000006,0.8799999999999955,1.9200000000000017,91.22,13012.0,14109.285714285714,13964.766666666666
2024-07-08,94.36,85.83,94.51,92.89,92.98,12743,-0.15000000000000568,1.4699999999999989,1.3799999999999955,95.0,13018.0,13818.42857142857,13941.133333333333
2024-07-09,94.94,84.69,93.82,95.63,96.46,14340,1.1200000000000045,-0.6899999999999977,-1.519999999999996,94.36,12743.0,13789.857142857143,13995.8
2024-07-10,93.53,84.22,93.53,92.54,93.2,13638,0.0,0.9899999999999949,0.3299999999999983,94.94,14340.0,13431.714285714286,13975.2
2024-07-11,93.8,83.75,93.46,94.2,93.72,14829,0.3400000000000034,-0.4000000000000057,0.0799999999999983,93.53,13638.0,13561.857142857143,13924.766666666666
2024-07-12,90.24,85.3,90.14,89.18,88.43,13855,0.09999999999999432,1.059999999999988,1.809999999999988,93.8,14829.0,13633.57142857143,13909.2
2024-07-13,96.54,84.26,95.91,96.68,94.67,11910,0.6300000000000097,-0.14000000000000057,1.8700000000000045,90.24,13855.0,13476.142857142857,13838.3
2024-07-14,89.85,83.43,90.74,92.34,89.82,14541,-0.8900000000000006,-2.490000000000009,0.030000000000001137,96.54,11910.0,13693.714285714286,13857.933333333332
2024-07-15,96.26,85.27,97.15,95.09,95.14,15706,-0.8900000000000006,1.1700000000000017,1.1200000000000045,89.85,14541.0,14117.0,13921.033333333333
2024-07-16,97.08,87.21,99.34,95.16,97.23,14719,-2.260000000000005,1.9200000000000017,-0.15000000000000568,96.26,15706.0,14171.142857142857,13987.866666666667
2024-07-17,98.44,85.66,97.91,98.02,99.18,14299,0.5300000000000011,0.4200000000000017,-0.7400000000000091,97.08,14719.0,14265.57142857143,14065.666666666666
2024-07-18,92.28,86.18,93.41,93.49,91.7,16697,-1.1299999999999955,-1.2099999999999937,0.5799999999999983,98.44,14299.0,14532.42857142857,14103.4
2024-07-19,90.93,85.92,89.8,88.87,89.92,12435,1.1300000000000097,2.0600000000000023,1.0100000000000051,92.28,16697.0,14329.57142857143,13995.666666666666
2024-07-20,96.76,85.7,95.61,95.55,96.62,12966,1.1500000000000057,1.210000000000008,0.14000000000000057,90.93,12435.0,14480.42857142857,13990.633333333333
2024-07-21,100.16,85.95,99.75,101.08,101.41,13586,0.4099999999999966,-0.9200000000000017,-1.25,96.76,12966.0,14344.0,14010.366666666667
2024-07-22,96.1,84.88,96.6,98.02,96.88,15240,-0.5,-1.9200000000000017,-0.7800000000000011,100.16,13586.0,14277.42857142857,14040.933333333332
2024-07-23,94.38,84.85,94.14,94.34,95.59,14987,0.23999999999999488,0.03999999999999204,-1.210000000000008,96.1,15240.0,14315.714285714286,14072.1
2024-07-24,93.25,84.81,94.45,92.23,92.02,14326,-1.2000000000000028,1.019999999999996,1.230000000000004,94.38,14987.0,14319.57142857143,14070.9
2024-07-25,95.23,84.12,96.36,95.41,93.34,13620,-1.1299999999999955,-0.1799999999999926,1.8900000000000006,93.25,14326.0,13880.0,14053.766666666666
2024-07-26,94.66,85.66,92.91,93.5,94.56,13130,1.75,1.1599999999999966,0.09999999999999432,95.23,13620.0,13979.285714285714,13999.2
2024-07-27,96.96,84.91,96.76,96.36,95.86,12374,0.19999999999998863,0.5999999999999943,1.0999999999999943,94.66,13130.0,13894.714285714286,13941.0
2024-07-28,96.25,84.46,94.84,94.93,96.65,13151,1.4099999999999966,1.3199999999999932,-0.4000000000000057,96.96,12374.0,13832.57142857143,13909.166666666666
2024-07-29,97.73,85.55,97.92,98.18,96.3,13509,-0.18999999999999773,-0.45000000000000284,1.4300000000000068,96.25,13151.0,13585.285714285714,13941.8
2024-07-30,99.55,84.05,100.39,101.5,100.09,13826,-0.8400000000000034,-1.9500000000000028,-0.5400000000000063,97.73,13509.0,13419.42857142857,13973.066666666668
2024-07-31,96.26,84.75,95.5,96.35,97.4,15771,0.7600000000000051,-0.0899999999999892,-1.1400000000000006,99.55,13826.0,13625.857142857143,14006.133333333333
2024-08-01,95.0,84.9,94.33,93.83,94.3,13779,0.6700000000000017,1.1700000000000017,0.7000000000000028,96.26,15771.0,13648.57142857143,13980.766666666666
2024-08-02,95.1,85.33,94.76,95.1,95.56,12792,0.3399999999999892,0.0,-0.46000000000000796,95.0,13779.0,13600.285714285714,13869.0
2024-08-03,91.84,85.16,91.43,91.27,91.63,12949,0.4099999999999966,0.5700000000000074,0.21000000000000796,95.1,12792.0,13682.42857142857,13836.7
2024-08-04,93.04,84.89,93.29,94.68,91.93,13434,-0.25,-1.6400000000000006,1.1099999999999994,91.84,12949.0,13722.857142857143,13839.4
2024-08-05,93.73,85.38,93.82,93.94,95.92,13002,-0.0899999999999892,-0.20999999999999375,-2.1899999999999977,93.04,13434.0,13650.42857142857,13839.066666666668
2024-08-06,94.53,85.93,94.7,94.92,94.27,14868,-0.1700000000000017,-0.39000000000000057,0.2600000000000051,93.73,13002.0,13799.285714285714,13900.733333333334
2024-08-07,96.08,85.85,94.61,96.21,96.66,13966,1.4699999999999989,-0.12999999999999545,-0.5799999999999983,94.53,14868.0,13541.42857142857,13941.5
2024-08-08,92.49,85.51,93.38,93.37,92.3,15769,-0.8900000000000006,-0.8800000000000097,0.18999999999999773,96.08,13966.0,13825.714285714286,13989.133333333333
2024-08-09,95.75,84.64,96.6,95.51,95.71,14060,-0.8499999999999943,0.23999999999999488,0.04000000000000625,92.49,15769.0,14006.857142857143,14003.2
2024-08-10,94.46,84.71,94.46,95.04,96.15,13106,0.0,-0.5800000000000125,-1.690000000000012,95.75,14060.0,14029.285714285714,13945.766666666666
2024-08-11,95.71,85.05,94.79,94.97,94.69,12621,0.9199999999999875,0.7399999999999949,1.019999999999996,94.46,13106.0,13913.142857142857,13904.633333333333
2024-08-12,94.77,85.03,94.31,94.87,95.82,13942,0.45999999999999375,-0.10000000000000853,-1.0499999999999972,95.71,12621.0,14047.42857142857,13972.366666666667
2024-08-13,96.56,85.13,95.92,94.91,95.36,14741,0.6400000000000006,1.6500000000000057,1.2000000000000028,94.77,13942.0,14029.285714285714,13979.033333333333
2024-08-14,98.27,85.32,97.84,98.19,95.12,14433,0.4299999999999926,0.0799999999999983,3.1499999999999915,96.56,14741.0,14096.0,13936.6
2024-08-15,93.53,85.54,93.16,92.93,94.7,14200,0.37000000000000455,0.5999999999999943,-1.1700000000000017,98.27,14433.0,13871.857142857143,13919.3
2024-08-16,93.08,85.23,92.71,95.62,93.32,13879,0.37000000000000455,-2.5400000000000063,-0.23999999999999488,93.53,14200.0,13846.0,13905.3
2024-08-17,92.72,85.69,94.04,93.34,95.78,13201,-1.3200000000000074,-0.6200000000000045,-3.0600000000000023,93.08,13879.0,13859.57142857143,13788.766666666666
2024-08-18,91.75,85.63,92.45,93.37,92.96,13402,-0.7000000000000028,-1.6200000000000045,-1.2099999999999937,92.72,13201.0,13971.142857142857,13821.0
2024-08-19,90.88,84.09,92.1,92.93,90.91,12857,-1.2199999999999989,-2.0500000000000114,-0.030000000000001137,91.75,13402.0,13816.142857142857,13817.366666666667
2024-08-20,94.44,84.75,93.03,93.0,93.96,15000,1.4099999999999966,1.4399999999999977,0.480000000000004,90.88,12857.0,13853.142857142857,13864.5
2024-08-21,97.37,85.09,95.54,97.26,99.03,14984,1.8299999999999983,0.10999999999999943,-1.6599999999999966,94.44,15000.0,13931.857142857143,13855.966666666667
2024-08-22,95.52,84.24,94.31,96.05,95.26,13720,1.2099999999999937,-0.5300000000000011,0.2599999999999909,97.37,14984.0,13863.285714285714,13813.733333333334
2024-08-23,93.51,85.59,96.16,93.77,95.92,15485,-2.6499999999999915,-0.2599999999999909,-2.4099999999999966,95.52,13720.0,14092.714285714286,13852.366666666667
2024-08-24,97.88,86.42,98.71,98.62,99.19,13494,-0.8299999999999983,-0.7400000000000091,-1.3100000000000023,93.51,15485.0,14134.57142857143,13848.166666666666
2024-08-25,95.48,85.99,95.16,93.22,95.93,12489,0.3200000000000074,2.260000000000005,-0.45000000000000284,97.88,13494.0,14004.142857142857,13826.8
2024-08-26,95.8,85.18,95.55,95.0,96.17,14499,0.25,0.7999999999999972,-0.37000000000000455,95.48,12489.0,14238.714285714286,13897.633333333333
2024-08-27,96.23,86.68,95.55,98.1,95.38,14949,0.6800000000000068,-1.8699999999999903,0.8500000000000085,95.8,14499.0,14231.42857142857,13957.566666666668
2024-08-28,96.69,85.84,96.33,95.78,96.6,14954,0.35999999999999943,0.9099999999999966,0.09000000000000341,96.23,14949.0,14227.142857142857,14005.733333333334
2024-08-29,95.73,85.92,93.9,93.58,95.79,13697,1.8299999999999983,2.1500000000000057,-0.060000000000002274,96.69,14954.0,14223.857142857143,14001.433333333332
2024-08-30,90.34,85.55,91.25,90.47,89.84,13977,-0.9099999999999966,-0.12999999999999545,0.5,95.73,13697.0,14008.42857142857,13941.633333333333
2024-08-31,95.84,85.49,93.43,97.29,96.64,12996,2.4099999999999966,-1.4500000000000028,-0.7999999999999972,90.34,13977.0,13937.285714285714,13915.533333333333
2024-09-01,97.27,85.03,97.51,96.04,97.78,13660,-0.2400000000000091,1.2299999999999898,-0.5100000000000051,95.84,12996.0,14104.57142857143,13944.466666666667
2024-09-02,98.98,85.76,97.91,96.56,96.72,12259,1.0700000000000074,2.4200000000000017,2.260000000000005,97.27,13660.0,13784.57142857143,13921.466666666667
2024-09-03,97.04,85.9,98.01,99.32,98.82,14714,-0.9699999999999989,-2.279999999999987,-1.779999999999987,98.98,12259.0,13751.0,13964.133333333333
2024-09-04,100.21,85.77,100.94,100.1,97.96,15954,-0.730000000000004,0.10999999999999943,2.25,97.04,14714.0,13893.857142857143,14062.533333333333
2024-09-05,96.56,86.14,96.67,96.21,97.08,13843,-0.10999999999999943,0.3500000000000085,-0.519999999999996,100.21,15954.0,13914.714285714286,14028.366666666667
2024-09-06,96.42,86.41,95.8,95.57,96.52,13103,0.6200000000000045,0.8500000000000085,-0.09999999999999432,96.56,13843.0,13789.857142857143,13999.6
2024-09-07,95.68,86.8,95.46,97.66,95.5,13003,0.22000000000001307,-1.9799999999999898,0.18000000000000682,96.42,13103.0,13790.857142857143,13907.4
2024-09-08,94.55,85.12,92.71,96.08,94.98,12547,1.8400000000000034,-1.5300000000000011,-0.4300000000000068,95.68,13003.0,13631.857142857143,13856.966666666667
2024-09-09,96.49,84.4,95.55,96.31,95.92,12361,0.9399999999999977,0.1799999999999926,0.5699999999999932,94.55,12547.0,13646.42857142857,13832.133333333333
2024-09-10,100.69,87.0,98.58,98.6,97.41,13774,2.1099999999999994,2.0900000000000034,3.280000000000001,96.49,12361.0,13512.142857142857,13870.566666666668
2024-09-11,95.78,85.5,96.14,95.17,94.1,14687,-0.35999999999999943,0.6099999999999994,1.6800000000000068,100.69,13774.0,13331.142857142857,13895.4
2024-09-12,94.84,86.35,94.9,95.29,96.38,14488,-0.060000000000002274,-0.45000000000000284,-1.539999999999992,95.78,14687.0,13423.285714285714,13886.966666666667
2024-09-13,95.2,85.51,95.39,95.84,95.38,13618,-0.18999999999999773,-0.6400000000000006,-0.1799999999999926,94.84,14488.0,13496.857142857143,13859.8
2024-09-14,96.11,85.17,95.74,97.83,95.85,13294,0.37000000000000455,-1.7199999999999989,0.2600000000000051,95.2,13618.0,13538.42857142857,13829.6
2024-09-15,93.33,87.24,96.09,95.23,92.99,14415,-2.760000000000005,-1.9000000000000057,0.3400000000000034,96.11,13294.0,13805.285714285714,13847.466666666667
2024-09-16,92.01,87.69,92.78,92.02,92.02,13922,-0.769999999999996,-0.009999999999990905,-0.009999999999990905,93.33,14415.0,14028.285714285714,13871.5
2024-09-17,97.0,87.12,97.85,97.39,93.99,14044,-0.8499999999999943,-0.39000000000000057,3.010000000000005,92.01,13922.0,14066.857142857143,13892.9
2024-09-18,92.47,85.59,93.96,93.46,93.05,14854,-1.4899999999999949,-0.9899999999999949,-0.5799999999999983,97.0,14044.0,14090.714285714286,13959.466666666667
2024-09-19,96.81,86.8,96.26,96.47,95.18,14535,0.5499999999999972,0.3400000000000034,1.6299999999999955,92.47,14854.0,14097.42857142857,13943.966666666667
2024-09-20,97.81,87.43,97.5,98.6,96.17,14523,0.3100000000000023,-0.789999999999992,1.6400000000000006,96.81,14535.0,14226.714285714286,13928.6
2024-09-21,94.37,86.13,95.62,94.11,95.16,12925,-1.25,0.2600000000000051,-0.789999999999992,97.81,14523.0,14174.0,13902.1
2024-09-22,99.8,87.54,98.52,100.41,100.81,13415,1.2800000000000011,-0.6099999999999994,-1.0100000000000051,94.37,12925.0,14031.142857142857,13833.1
2024-09-23,99.38,87.02,97.4,97.14,99.77,13876,1.9799999999999898,2.239999999999995,-0.39000000000000057,99.8,13415.0,14024.57142857143,13845.833333333334
2024-09-24,98.22,87.78,99.23,96.81,96.87,13755,-1.0100000000000051,1.4099999999999966,1.3499999999999943,99.38,13876.0,13983.285714285714,13888.033333333333
2024-09-25,99.16,87.42,98.62,99.01,99.83,14780,0.539999999999992,0.14999999999999147,-0.6700000000000017,98.22,13755.0,13972.714285714286,13897.4
2024-09-26,94.79,86.56,92.88,96.8,95.26,13377,1.9100000000000108,-2.009999999999991,-0.46999999999999886,99.16,14780.0,13807.285714285714,13845.0
2024-09-27,99.1,87.85,99.88,98.09,99.15,12446,-0.7800000000000011,1.009999999999991,-0.05000000000001137,94.79,13377.0,13510.57142857143,13761.4
2024-09-28,96.6,86.53,98.09,96.35,96.58,13502,-1.490000000000009,0.25,0.01999999999999602,99.1,12446.0,13593.0,13754.9
2024-09-29,96.94,86.81,99.4,98.79,97.69,13486,-2.460000000000008,-1.8500000000000085,-0.75,96.6,13502.0,13603.142857142857,13738.533333333333
2024-09-30,95.76,86.19,93.99,94.17,94.23,13676,1.7700000000000102,1.5900000000000034,1.5300000000000011,96.94,13486.0,13574.57142857143,13761.2
2024-10-01,94.04,86.24,94.09,93.02,94.65,14561,-0.04999999999999716,1.0200000000000102,-0.6099999999999994,95.76,13676.0,13689.714285714286,13791.233333333334
2024-10-02,97.25,85.64,96.91,95.98,97.89,13993,0.3400000000000034,1.269999999999996,-0.6400000000000006,94.04,14561.0,13577.285714285714,13849.033333333333
2024-10-03,96.45,86.07,95.12,97.05,97.33,14310,1.3299999999999983,-0.5999999999999943,-0.8799999999999955,97.25,13993.0,13710.57142857143,13835.566666666668
2024-10-04,94.67,87.76,95.03,95.2,95.53,12956,-0.35999999999999943,-0.5300000000000011,-0.8599999999999994,96.45,14310.0,13783.42857142857,13735.633333333333
2024-10-05,92.95,85.54,95.37,91.62,92.32,14154,-2.4200000000000017,1.3299999999999983,0.6300000000000097,94.67,12956.0,13876.57142857143,13746.0
2024-10-06,96.25,85.04,97.01,98.48,97.08,12765,-0.7600000000000051,-2.230000000000004,-0.8299999999999983,92.95,14154.0,13773.57142857143,13734.733333333334
2024-10-07,97.22,87.14,94.52,95.72,95.97,13353,2.700000000000003,1.5,1.25,96.25,12765.0,13727.42857142857,13746.4
2024-10-08,97.61,85.9,98.89,99.24,97.66,14113,-1.2800000000000011,-1.6299999999999955,-0.04999999999999716,97.22,13353.0,13663.42857142857,13798.6
2024-10-09,92.71,84.98,95.08,93.4,92.12,15444,-2.3700000000000045,-0.6900000000000119,0.5899999999999892,97.61,14113.0,13870.714285714286,13901.366666666667
2024-10-10,98.03,86.16,99.06,98.51,97.56,14208,-1.0300000000000011,-0.480000000000004,0.46999999999999886,92.71,15444.0,13856.142857142857,13915.833333333334
2024-10-11,95.81,84.96,96.52,94.52,93.31,13020,-0.7099999999999937,1.2900000000000063,2.5,98.03,14208.0,13865.285714285714,13860.266666666666
2024-10-12,98.02,86.81,97.86,98.92,97.23,13737,0.1599999999999966,-0.9000000000000057,0.789999999999992,95.81,13020.0,13805.714285714286,13835.233333333334
2024-10-13,94.21,86.43,95.63,95.04,94.91,13607,-1.4200000000000017,-0.8300000000000125,-0.7000000000000028,98.02,13737.0,13926.0,13834.866666666667
2024-10-14,96.02,85.86,94.02,96.85,94.17,14066,2.0,-0.8299999999999983,1.8499999999999943,94.21,13607.0,14027.857142857143,13860.6
2024-10-15,98.6,87.66,99.21,98.06,96.76,13766,-0.6099999999999994,0.539999999999992,1.8399999999999892,96.02,14066.0,13978.285714285714,13838.966666666667
2024-10-16,93.81,85.47,92.3,93.66,94.17,13652,1.5100000000000051,0.15000000000000568,-0.35999999999999943,98.6,13766.0,13722.285714285714,13829.966666666667
2024-10-17,98.26,86.99,98.69,97.21,97.17,14250,-0.4299999999999926,1.0500000000000114,1.0900000000000034,93.81,13652.0,13728.285714285714,13836.833333333334
2024-10-18,96.78,86.7,94.57,95.96,94.07,12932,2.210000000000008,0.8200000000000074,2.710000000000008,98.26,14250.0,13715.714285714286,13772.766666666666
2024-10-19,98.01,87.4,96.36,96.11,96.32,13147,1.6500000000000057,1.9000000000000057,1.690000000000012,96.78,12932.0,13631.42857142857,13726.5
2024-10-20,94.79,87.58,94.75,94.95,96.32,13411,0.04000000000000625,-0.1599999999999966,-1.529999999999987,98.01,13147.0,13603.42857142857,13689.433333333332
2024-10-21,92.19,86.55,90.82,90.61,91.23,13752,1.3700000000000045,1.5799999999999983,0.9599999999999937,94.79,13411.0,13558.57142857143,13717.0
2024-10-22,95.21,85.97,95.05,94.52,95.12,13393,0.1599999999999966,0.6899999999999977,0.0899999999999892,92.19,13752.0,13505.285714285714,13716.266666666666
2024-10-23,102.46,86.69,100.97,103.64,101.56,16109,1.4899999999999949,-1.1800000000000068,0.8999999999999915,95.21,13393.0,13856.285714285714,13790.7
2024-10-24,96.13,85.77,98.17,98.67,95.6,14605,-2.0400000000000063,-2.5400000000000063,0.5300000000000011,102.46,16109.0,13907.0,13819.033333333333
2024-10-25,97.91,87.65,96.5,99.53,98.1,14151,1.4099999999999966,-1.6200000000000045,-0.18999999999999773,96.13,14605.0,14081.142857142857,13798.066666666668
2024-10-26,94.83,86.21,95.91,94.46,96.07,12800,-1.0799999999999983,0.37000000000000455,-1.2399999999999949,97.91,14151.0,14031.57142857143,13778.833333333334
2024-10-27,96.7,85.7,96.96,95.82,95.34,13360,-0.2599999999999909,0.8800000000000097,1.3599999999999994,94.83,12800.0,14024.285714285714,13809.3
2024-10-28,97.79,86.11,96.69,95.91,98.21,12879,1.1000000000000085,1.8800000000000097,-0.4199999999999875,96.7,13360.0,13899.57142857143,13788.533333333333
2024-10-29,90.11,84.98,91.9,91.92,91.49,15422,-1.7900000000000063,-1.8100000000000023,-1.3799999999999955,97.79,12879.0,14189.42857142857,13853.066666666668
2024-10-30,97.79,85.58,97.58,96.89,98.94,14538,0.21000000000000796,0.9000000000000057,-1.1499999999999915,90.11,15422.0,13965.0,13881.8
2024-10-31,99.69,86.5,99.12,99.18,98.09,14127,0.5699999999999932,0.5099999999999909,1.5999999999999943,97.79,14538.0,13896.714285714286,13867.333333333334
2024-11-01,96.56,85.45,97.08,96.49,96.55,14148,-0.519999999999996,0.07000000000000739,0.010000000000005116,99.69,14127.0,13896.285714285714,13872.5
2024-11-02,97.09,85.46,95.8,97.4,96.31,12262,1.2900000000000063,-0.3100000000000023,0.7800000000000011,96.56,14148.0,13819.42857142857,13804.233333333334
2024-11-03,96.75,86.1,96.62,96.74,96.03,12796,0.12999999999999545,0.010000000000005116,0.7199999999999989,97.09,12262.0,13738.857142857143,13798.9
2024-11-04,98.9,86.48,96.72,100.13,99.04,14208,2.180000000000007,-1.2299999999999898,-0.14000000000000057,96.75,12796.0,13928.714285714286,13800.7
2024-11-05,96.41,86.07,97.93,95.77,96.17,16300,-1.5200000000000102,0.6400000000000006,0.23999999999999488,98.9,14208.0,14054.142857142857,13918.533333333333
2024-11-06,94.56,85.94,95.64,96.5,94.47,14977,-1.0799999999999983,-1.9399999999999977,0.09000000000000341,96.41,16300.0,14116.857142857143,13972.666666666666
2024-11-07,93.12,84.54,93.09,94.54,94.43,15032,0.030000000000001137,-1.4200000000000017,-1.3100000000000023,94.56,14977.0,14246.142857142857,14003.3
2024-11-08,93.8,83.83,93.19,93.06,93.43,13418,0.6099999999999994,0.7399999999999949,0.36999999999999034,93.12,15032.0,14141.857142857143,13935.766666666666
2024-11-09,99.72,86.27,98.48,100.37,100.27,14512,1.2399999999999949,-0.6500000000000057,-0.5499999999999972,93.8,13418.0,14463.285714285714,13945.9
2024-11-10,93.47,85.2,93.26,93.06,94.42,12256,0.20999999999999375,0.4099999999999966,-0.9500000000000028,99.72,14512.0,14386.142857142857,13920.433333333332
2024-11-11,92.46,85.54,93.83,92.37,92.2,14105,-1.3700000000000045,0.0899999999999892,0.2599999999999909,93.47,12256.0,14371.42857142857,13932.7
2024-11-12,96.63,86.8,96.5,96.31,97.82,13536,0.12999999999999545,0.3199999999999932,-1.1899999999999977,92.46,14105.0,13976.57142857143,13930.333333333334
2024-11-13,96.48,86.01,96.57,95.39,94.96,12821,-0.0899999999999892,1.0900000000000034,1.5200000000000102,96.63,13536.0,13668.57142857143,13888.833333333334
2024-11-14,96.14,85.82,94.08,98.22,96.92,14597,2.0600000000000023,-2.0799999999999983,-0.7800000000000011,96.48,12821.0,13606.42857142857,13916.533333333333
2024-11-15,96.42,87.13,97.03,97.62,97.82,14002,-0.6099999999999994,-1.2000000000000028,-1.3999999999999915,96.14,14597.0,13689.857142857143,13928.2
2024-11-16,95.44,84.89,94.41,95.22,94.91,12849,1.0300000000000011,0.21999999999999886,0.5300000000000011,96.42,14002.0,13452.285714285714,13881.5
2024-11-17,98.18,86.15,98.22,98.34,98.48,13290,-0.03999999999999204,-0.1599999999999966,-0.29999999999999716,95.44,12849.0,13600.0,13893.433333333332
2024-11-18,91.18,85.48,91.35,91.5,90.62,16297,-0.1699999999999875,-0.3199999999999932,0.5600000000000023,98.18,13290.0,13913.142857142857,13998.433333333332
2024-11-19,95.48,85.55,93.22,94.97,94.39,14110,2.260000000000005,0.5100000000000051,1.0900000000000034,91.18,16297.0,13995.142857142857,14021.733333333334
2024-11-20,95.33,86.59,96.68,95.03,94.32,15159,-1.3500000000000085,0.29999999999999716,1.0100000000000051,95.48,14110.0,14329.142857142857,14068.633333333333
2024-11-21,92.61,85.98,92.5,92.27,92.37,13827,0.10999999999999943,0.3400000000000034,0.23999999999999488,95.33,15159.0,14219.142857142857,14083.1
2024-11-22,94.2,85.92,93.33,95.6,96.51,14071,0.8700000000000045,-1.3999999999999915,-2.3100000000000023,92.61,13827.0,14229.0,14015.166666666666
2024-11-23,99.09,86.55,97.75,99.98,100.07,13068,1.3400000000000034,-0.8900000000000006,-0.9799999999999898,94.2,14071.0,14260.285714285714,13963.933333333332
2024-11-24,96.22,85.3,94.74,95.16,97.29,12934,1.480000000000004,1.0600000000000023,-1.0700000000000074,99.09,13068.0,14209.42857142857,13923.366666666667
2024-11-25,94.95,85.11,96.03,95.96,96.59,15648,-1.0799999999999983,-1.009999999999991,-1.6400000000000006,96.22,12934.0,14116.714285714286,14018.3
2024-11-26,91.83,85.1,89.83,93.27,91.92,15478,2.0,-1.4399999999999977,-0.09000000000000341,94.95,15648.0,14312.142857142857,14088.9
2024-11-27,93.32,84.38,92.65,93.88,93.18,14873,0.6699999999999875,-0.5600000000000023,0.13999999999998636,91.83,15478.0,14271.285714285714,14155.366666666667
2024-11-28,96.03,87.27,95.99,95.54,96.47,12775,0.04000000000000625,0.4899999999999949,-0.4399999999999977,93.32,14873.0,14121.0,14067.133333333333
2024-11-29,94.81,84.78,95.53,93.86,92.56,13149,-0.7199999999999989,0.9500000000000028,2.25,96.03,12775.0,13989.285714285714,14020.833333333334
2024-11-30,98.39,85.6,97.78,99.36,97.23,15000,0.6099999999999994,-0.9699999999999989,1.1599999999999966,94.81,13149.0,14265.285714285714,14049.933333333332
2024-12-01,98.06,85.52,97.02,97.53,96.08,12914,1.0400000000000063,0.5300000000000011,1.980000000000004,98.39,15000.0,14262.42857142857,14008.8
2024-12-02,91.71,85.81,93.73,92.22,91.56,14980,-2.0200000000000102,-0.5100000000000051,0.14999999999999147,98.06,12914.0,14167.0,14099.4
2024-12-03,96.43,86.41,94.77,97.25,96.95,15691,1.6600000000000108,-0.8199999999999932,-0.519999999999996,91.71,14980.0,14197.42857142857,14195.9
2024-12-04,96.86,86.28,98.04,95.3,97.03,14942,-1.1800000000000068,1.5600000000000023,-0.1700000000000017,96.43,15691.0,14207.285714285714,14220.366666666667
2024-12-05,95.91,84.95,97.45,97.28,95.56,13974,-1.5400000000000063,-1.3700000000000045,0.3499999999999943,96.86,14942.0,14378.57142857143,14142.833333333334
2024-12-06,99.76,84.89,98.56,99.95,98.46,11894,1.2000000000000028,-0.18999999999999773,1.3000000000000114,95.91,13974.0,14199.285714285714,14040.066666666668
2024-12-07,96.4,85.34,97.24,92.37,94.03,13131,-0.8399999999999892,4.030000000000001,2.3700000000000045,99.76,11894.0,13932.285714285714,13976.7
2024-12-08,92.15,84.68,90.98,92.23,93.29,12797,1.1700000000000017,-0.0799999999999983,-1.1400000000000006,96.4,13131.0,13915.57142857143,13956.0
2024-12-09,94.99,86.38,95.59,94.63,93.54,13972,-0.6000000000000085,0.35999999999999943,1.4499999999999886,92.15,12797.0,13771.57142857143,13938.0
2024-12-10,94.31,85.13,94.37,93.12,95.25,13710,-0.060000000000002274,1.1899999999999977,-0.9399999999999977,94.99,13972.0,13488.57142857143,13986.466666666667
2024-12-11,96.15,85.68,96.9,95.98,97.29,14727,-0.75,0.1700000000000017,-1.1400000000000006,94.31,13710.0,13457.857142857143,14007.2
2024-12-12,96.48,85.68,97.61,98.25,97.96,14756,-1.1299999999999955,-1.769999999999996,-1.4799999999999898,96.15,14727.0,13569.57142857143,14047.866666666667
2024-12-13,94.67,86.01,95.44,95.23,95.04,13967,-0.769999999999996,-0.5600000000000023,-0.37000000000000455,96.48,14756.0,13865.714285714286,14086.066666666668
